"Domain","Function","Process_Id","Thread_Id","Correlation_Id","Start_Timestamp","End_Timestamp"
"HIP_RUNTIME_API_EXT","hipStreamSynchronize",1725729,1725729,267,768621193491718,768621197167543
"HIP_RUNTIME_API_EXT","hipModuleOccupancyMaxPotentialBlockSize",1725729,1725729,268,768621197171360,768621197171481
"HIP_RUNTIME_API_EXT","hipModuleLaunchKernel",1725729,1725729,269,768621197172493,768621197177622
"HIP_RUNTIME_API_EXT","hipStreamSynchronize",1725729,1725729,270,768621197178604,768621200877143
"HIP_RUNTIME_API_EXT","hipModuleOccupancyMaxPotentialBlockSize",1725729,1725729,271,768621200881040,768621200881160
"HIP_RUNTIME_API_EXT","hipModuleLaunchKernel",1725729,1725729,272,768621200882122,768621200887071
"HIP_RUNTIME_API_EXT","hipStreamSynchronize",1725729,1725729,273,768621200887963,768621204584127
"HIP_RUNTIME_API_EXT","hipModuleOccupancyMaxPotentialBlockSize",1725729,1725729,274,768621204587734,768621204587854
"HIP_RUNTIME_API_EXT","hipModuleLaunchKernel",1725729,1725729,275,768621204589317,768621204594236
"HIP_RUNTIME_API_EXT","hipStreamSynchronize",1725729,1725729,276,768621204595068,768621208267426
"HIP_RUNTIME_API_EXT","hipModuleOccupancyMaxPotentialBlockSize",1725729,1725729,277,768621208271554,768621208271674
"HIP_RUNTIME_API_EXT","hipModuleLaunchKernel",1725729,1725729,278,768621208272606,768621208277575
"HIP_RUNTIME_API_EXT","hipStreamSynchronize",1725729,1725729,279,768621208278527,768621211968850
"HIP_RUNTIME_API_EXT","hipStreamSynchronize",1725729,1725729,280,768621211976875,768621211977536
"HIP_RUNTIME_API_EXT","hipMemcpyDtoH",1725729,1725729,281,768621211984860,768621238690382
"HIP_RUNTIME_API_EXT","hipMemcpyDtoH",1725729,1725729,282,768621238695702,768621263274374
"HIP_RUNTIME_API_EXT","hipMemcpyDtoH",1725729,1725729,283,768621263276488,768621287824803
"HIP_RUNTIME_API_EXT","hipMemcpyDtoH",1725729,1725729,284,768621287826446,768621312408274
"HIP_RUNTIME_API_EXT","hipMemcpyDtoH",1725729,1725729,285,768621312409837,768621336959935
"HIP_RUNTIME_API_EXT","hipMemcpyDtoH",1725729,1725729,286,768621336961408,768621361499824
"HIP_RUNTIME_API_EXT","hipStreamSynchronize",1725729,1725729,287,768621512429889,768621512434858
"HIP_RUNTIME_API_EXT","hipStreamSynchronize",1725729,1725729,288,768621526308466,768621526313636
"HIP_RUNTIME_API_EXT","hipMemcpyHtoD",1725729,1725729,289,768621526324116,768621526515709
"HIP_RUNTIME_API_EXT","hipMemcpyHtoD",1725729,1725729,290,768621526519105,768621526538112
"HIP_RUNTIME_API_EXT","hipMemcpyHtoD",1725729,1725729,291,768621526541628,768621526559382
"HIP_RUNTIME_API_EXT","hipMemcpyHtoD",1725729,1725729,292,768621526562087,768621526578648
"HIP_RUNTIME_API_EXT","hipStreamSynchronize",1725729,1725729,293,768621526580832,768621526581293
"HIP_RUNTIME_API_EXT","hipMemcpyHtoD",1725729,1725729,294,768621526584179,768621526601922
"HIP_RUNTIME_API_EXT","hipMemcpyHtoD",1725729,1725729,295,768621526604808,768621526623383
"HIP_RUNTIME_API_EXT","hipMemcpyHtoD",1725729,1725729,296,768621526625798,768621526643972
"HIP_RUNTIME_API_EXT","hipMemcpyHtoD",1725729,1725729,297,768621526646196,768621526664611
"HIP_RUNTIME_API_EXT","hipStreamSynchronize",1725729,1725729,298,768621526666785,768621526667086
"HIP_RUNTIME_API_EXT","hipMemcpyHtoD",1725729,1725729,299,768621526669420,768621526684950
"HIP_RUNTIME_API_EXT","hipMemcpyHtoD",1725729,1725729,300,768621526687825,768621526704948
"HIP_RUNTIME_API_EXT","hipMemcpyHtoD",1725729,1725729,301,768621526707502,768621526722982
"HIP_RUNTIME_API_EXT","hipMemcpyHtoD",1725729,1725729,302,768621526725406,768621526740024
"HIP_RUNTIME_API_EXT","hipMemcpyHtoD",1725729,1725729,303,768621526742449,768621526759822
"HIP_RUNTIME_API_EXT","hipMemcpyHtoD",1725729,1725729,304,768621526771223,768621526790680
"HIP_RUNTIME_API_EXT","hipStreamSynchronize",1725729,1725729,305,768621526792614,768621526792934
"HIP_RUNTIME_API_EXT","hipMemcpyHtoD",1725729,1725729,306,768621526795038,768621526812481
"HIP_RUNTIME_API_EXT","hipMemcpyHtoD",1725729,1725729,307,768621526815337,768621526834172
"HIP_RUNTIME_API_EXT","hipMemcpyHtoD",1725729,1725729,308,768621526836196,768621526855743
"HIP_RUNTIME_API_EXT","hipMemcpyHtoD",1725729,1725729,309,768621526857897,768621526873637
"HIP_RUNTIME_API_EXT","hipMemcpyHtoD",1725729,1725729,310,768621526875942,768621526891882
