"Kind","Direction","Stream_Id","Source_Agent_Id","Destination_Agent_Id","Correlation_Id","Start_Timestamp","End_Timestamp"
"MEMORY_COPY","MEMORY_COPY_HOST_TO_DEVICE",0,"Agent 3","Agent 4",120,765526638817886,765526640139021
"MEMORY_COPY","MEMORY_COPY_HOST_TO_DEVICE",0,"Agent 3","Agent 4",120,765526640311823,765526641634398
"MEMORY_COPY","MEMORY_COPY_HOST_TO_DEVICE",0,"Agent 3","Agent 4",120,765526641799520,765526643120495
"MEMORY_COPY","MEMORY_COPY_HOST_TO_DEVICE",0,"Agent 3","Agent 4",120,765526643292176,765526644614591
"MEMORY_COPY","MEMORY_COPY_HOST_TO_DEVICE",0,"Agent 3","Agent 4",120,765526644779713,765526646100688
"MEMORY_COPY","MEMORY_COPY_HOST_TO_DEVICE",0,"Agent 3","Agent 4",120,765526646269650,765526647592225
"MEMORY_COPY","MEMORY_COPY_HOST_TO_DEVICE",0,"Agent 3","Agent 4",120,765526647754467,765526649075601
"MEMORY_COPY","MEMORY_COPY_HOST_TO_DEVICE",0,"Agent 3","Agent 4",120,765526649245843,765526650568258
"MEMORY_COPY","MEMORY_COPY_HOST_TO_DEVICE",0,"Agent 3","Agent 4",120,765526650730500,765526652051635
"MEMORY_COPY","MEMORY_COPY_HOST_TO_DEVICE",0,"Agent 3","Agent 4",120,765526652224917,765526653547492
"MEMORY_COPY","MEMORY_COPY_HOST_TO_DEVICE",0,"Agent 3","Agent 4",120,765526653710694,765526655031988
"MEMORY_COPY","MEMORY_COPY_HOST_TO_DEVICE",0,"Agent 3","Agent 4",120,765526655201110,765526656523525
"MEMORY_COPY","MEMORY_COPY_HOST_TO_DEVICE",0,"Agent 3","Agent 4",120,765526656688327,765526658009622
"MEMORY_COPY","MEMORY_COPY_HOST_TO_DEVICE",0,"Agent 3","Agent 4",120,765526658208824,765526659531559
"MEMORY_COPY","MEMORY_COPY_HOST_TO_DEVICE",0,"Agent 3","Agent 4",120,765526659694921,765526661016216
"MEMORY_COPY","MEMORY_COPY_HOST_TO_DEVICE",0,"Agent 3","Agent 4",120,765526661181978,765526662503272
"MEMORY_COPY","MEMORY_COPY_HOST_TO_DEVICE",0,"Agent 3","Agent 4",120,765526662666954,765526663988889
"MEMORY_COPY","MEMORY_COPY_HOST_TO_DEVICE",0,"Agent 3","Agent 4",120,765526664063130,765526664297693
"MEMORY_COPY","MEMORY_COPY_HOST_TO_DEVICE",0,"Agent 3","Agent 4",121,765526664488255,765526665809390
"MEMORY_COPY","MEMORY_COPY_HOST_TO_DEVICE",0,"Agent 3","Agent 4",121,765526665971791,765526667292766
"MEMORY_COPY","MEMORY_COPY_HOST_TO_DEVICE",0,"Agent 3","Agent 4",121,765526667463488,765526668785743
"MEMORY_COPY","MEMORY_COPY_HOST_TO_DEVICE",0,"Agent 3","Agent 4",121,765526668954385,765526670275520
"MEMORY_COPY","MEMORY_COPY_HOST_TO_DEVICE",0,"Agent 3","Agent 4",121,765526670440002,765526671760976
"MEMORY_COPY","MEMORY_COPY_HOST_TO_DEVICE",0,"Agent 3","Agent 4",121,765526671923538,765526673244993
"MEMORY_COPY","MEMORY_COPY_HOST_TO_DEVICE",0,"Agent 3","Agent 4",121,765526673418234,765526674740648
"MEMORY_COPY","MEMORY_COPY_HOST_TO_DEVICE",0,"Agent 3","Agent 4",121,765526674907049,765526676228504
"MEMORY_COPY","MEMORY_COPY_HOST_TO_DEVICE",0,"Agent 3","Agent 4",121,765526676394426,765526677715401
"MEMORY_COPY","MEMORY_COPY_HOST_TO_DEVICE",0,"Agent 3","Agent 4",121,765526677879083,765526679200217
"MEMORY_COPY","MEMORY_COPY_HOST_TO_DEVICE",0,"Agent 3","Agent 4",121,765526679370779,765526680691914
"MEMORY_COPY","MEMORY_COPY_HOST_TO_DEVICE",0,"Agent 3","Agent 4",121,765526680856716,765526682177851
"MEMORY_COPY","MEMORY_COPY_HOST_TO_DEVICE",0,"Agent 3","Agent 4",121,765526682341533,765526683662668
"MEMORY_COPY","MEMORY_COPY_HOST_TO_DEVICE",0,"Agent 3","Agent 4",121,765526683824109,765526685145564
"MEMORY_COPY","MEMORY_COPY_HOST_TO_DEVICE",0,"Agent 3","Agent 4",121,765526685317566,765526686639981
"MEMORY_COPY","MEMORY_COPY_HOST_TO_DEVICE",0,"Agent 3","Agent 4",121,765526686803343,765526688124478
"MEMORY_COPY","MEMORY_COPY_HOST_TO_DEVICE",0,"Agent 3","Agent 4",121,765526688288479,765526689609774
"MEMORY_COPY","MEMORY_COPY_HOST_TO_DEVICE",0,"Agent 3","Agent 4",121,765526689771216,765526691092351
"MEMORY_COPY","MEMORY_COPY_HOST_TO_DEVICE",0,"Agent 3","Agent 4",121,765526691162432,765526691398114
"MEMORY_COPY","MEMORY_COPY_HOST_TO_DEVICE",0,"Agent 3","Agent 4",122,765526691600517,765526692923731
"MEMORY_COPY","MEMORY_COPY_HOST_TO_DEVICE",0,"Agent 3","Agent 4",122,765526693094773,765526694417348
"MEMORY_COPY","MEMORY_COPY_HOST_TO_DEVICE",0,"Agent 3","Agent 4",122,765526694591910,765526695914805
"MEMORY_COPY","MEMORY_COPY_HOST_TO_DEVICE",0,"Agent 3","Agent 4",122,765526696086647,765526697409222
"MEMORY_COPY","MEMORY_COPY_HOST_TO_DEVICE",0,"Agent 3","Agent 4",122,765526697577544,765526698900119
"MEMORY_COPY","MEMORY_COPY_HOST_TO_DEVICE",0,"Agent 3","Agent 4",122,765526699065880,765526700388935
"MEMORY_COPY","MEMORY_COPY_HOST_TO_DEVICE",0,"Agent 3","Agent 4",122,765526700561417,765526701884152
"MEMORY_COPY","MEMORY_COPY_HOST_TO_DEVICE",0,"Agent 3","Agent 4",122,765526702053114,765526703375849
"MEMORY_COPY","MEMORY_COPY_HOST_TO_DEVICE",0,"Agent 3","Agent 4",122,765526703543851,765526704866745
"MEMORY_COPY","MEMORY_COPY_HOST_TO_DEVICE",0,"Agent 3","Agent 4",122,765526705038587,765526706361162
"MEMORY_COPY","MEMORY_COPY_HOST_TO_DEVICE",0,"Agent 3","Agent 4",122,765526706529964,765526707852379
"MEMORY_COPY","MEMORY_COPY_HOST_TO_DEVICE",0,"Agent 3","Agent 4",122,765526708025821,765526709348556
"MEMORY_COPY","MEMORY_COPY_HOST_TO_DEVICE",0,"Agent 3","Agent 4",122,765526709515758,765526710838652
"MEMORY_COPY","MEMORY_COPY_HOST_TO_DEVICE",0,"Agent 3","Agent 4",122,765526711005854,765526712328749
"MEMORY_COPY","MEMORY_COPY_HOST_TO_DEVICE",0,"Agent 3","Agent 4",122,765526712498991,765526713821406
"MEMORY_COPY","MEMORY_COPY_HOST_TO_DEVICE",0,"Agent 3","Agent 4",122,765526713992768,765526715315183
"MEMORY_COPY","MEMORY_COPY_HOST_TO_DEVICE",0,"Agent 3","Agent 4",122,765526715480465,765526716801919
"MEMORY_COPY","MEMORY_COPY_HOST_TO_DEVICE",0,"Agent 3","Agent 4",122,765526716971201,765526718293616
"MEMORY_COPY","MEMORY_COPY_HOST_TO_DEVICE",0,"Agent 3","Agent 4",122,765526718361937,765526718596500
"MEMORY_COPY","MEMORY_COPY_HOST_TO_DEVICE",0,"Agent 3","Agent 4",123,765526718794102,765526720116677
"MEMORY_COPY","MEMORY_COPY_HOST_TO_DEVICE",0,"Agent 3","Agent 4",123,765526720282118,765526721603253
"MEMORY_COPY","MEMORY_COPY_HOST_TO_DEVICE",0,"Agent 3","Agent 4",123,765526721766775,765526723087750
"MEMORY_COPY","MEMORY_COPY_HOST_TO_DEVICE",0,"Agent 3","Agent 4",123,765526723251752,765526724573207
"MEMORY_COPY","MEMORY_COPY_HOST_TO_DEVICE",0,"Agent 3","Agent 4",123,765526724744888,765526726067143
"MEMORY_COPY","MEMORY_COPY_HOST_TO_DEVICE",0,"Agent 3","Agent 4",123,765526726229385,765526727550200
"MEMORY_COPY","MEMORY_COPY_HOST_TO_DEVICE",0,"Agent 3","Agent 4",123,765526727712922,765526729034057
"MEMORY_COPY","MEMORY_COPY_HOST_TO_DEVICE",0,"Agent 3","Agent 4",123,765526729199338,765526730520313
"MEMORY_COPY","MEMORY_COPY_HOST_TO_DEVICE",0,"Agent 3","Agent 4",123,765526730690235,765526732012650
"MEMORY_COPY","MEMORY_COPY_HOST_TO_DEVICE",0,"Agent 3","Agent 4",123,765526732178732,765526733500027
"MEMORY_COPY","MEMORY_COPY_HOST_TO_DEVICE",0,"Agent 3","Agent 4",123,765526733664029,765526734985163
"MEMORY_COPY","MEMORY_COPY_HOST_TO_DEVICE",0,"Agent 3","Agent 4",123,765526735146285,765526736467260
"MEMORY_COPY","MEMORY_COPY_HOST_TO_DEVICE",0,"Agent 3","Agent 4",123,765526736642857,765526737965111
"MEMORY_COPY","MEMORY_COPY_HOST_TO_DEVICE",0,"Agent 3","Agent 4",123,765526738129112,765526739450247
"MEMORY_COPY","MEMORY_COPY_HOST_TO_DEVICE",0,"Agent 3","Agent 4",123,765526739611369,765526740932984
"MEMORY_COPY","MEMORY_COPY_HOST_TO_DEVICE",0,"Agent 3","Agent 4",123,765526741098585,765526742419400
"MEMORY_COPY","MEMORY_COPY_HOST_TO_DEVICE",0,"Agent 3","Agent 4",123,765526742589002,765526743911257
"MEMORY_COPY","MEMORY_COPY_HOST_TO_DEVICE",0,"Agent 3","Agent 4",123,765526744081339,765526745402474
"MEMORY_COPY","MEMORY_COPY_HOST_TO_DEVICE",0,"Agent 3","Agent 4",123,765526745468554,765526745703277
"MEMORY_COPY","MEMORY_COPY_HOST_TO_DEVICE",0,"Agent 3","Agent 4",124,765526745889359,765526747211134
"MEMORY_COPY","MEMORY_COPY_HOST_TO_DEVICE",0,"Agent 3","Agent 4",124,765526747373536,765526748694670
"MEMORY_COPY","MEMORY_COPY_HOST_TO_DEVICE",0,"Agent 3","Agent 4",124,765526748861072,765526750181887
"MEMORY_COPY","MEMORY_COPY_HOST_TO_DEVICE",0,"Agent 3","Agent 4",124,765526750345089,765526751666064
"MEMORY_COPY","MEMORY_COPY_HOST_TO_DEVICE",0,"Agent 3","Agent 4",124,765526751837106,765526753159680
"MEMORY_COPY","MEMORY_COPY_HOST_TO_DEVICE",0,"Agent 3","Agent 4",124,765526753326082,765526754647217
"MEMORY_COPY","MEMORY_COPY_HOST_TO_DEVICE",0,"Agent 3","Agent 4",124,765526754810259,765526756131874
"MEMORY_COPY","MEMORY_COPY_HOST_TO_DEVICE",0,"Agent 3","Agent 4",124,765526756295555,765526757616690
"MEMORY_COPY","MEMORY_COPY_HOST_TO_DEVICE",0,"Agent 3","Agent 4",124,765526757779892,765526759101027
"MEMORY_COPY","MEMORY_COPY_HOST_TO_DEVICE",0,"Agent 3","Agent 4",124,765526759264069,765526760585203
"MEMORY_COPY","MEMORY_COPY_HOST_TO_DEVICE",0,"Agent 3","Agent 4",124,765526760751125,765526762072740
"MEMORY_COPY","MEMORY_COPY_HOST_TO_DEVICE",0,"Agent 3","Agent 4",124,765526762236262,765526763557237
"MEMORY_COPY","MEMORY_COPY_HOST_TO_DEVICE",0,"Agent 3","Agent 4",124,765526763726519,765526765049093
"MEMORY_COPY","MEMORY_COPY_HOST_TO_DEVICE",0,"Agent 3","Agent 4",124,765526765213255,765526766535350
"MEMORY_COPY","MEMORY_COPY_HOST_TO_DEVICE",0,"Agent 3","Agent 4",124,765526766697432,765526768018567
"MEMORY_COPY","MEMORY_COPY_HOST_TO_DEVICE",0,"Agent 3","Agent 4",124,765526768183528,765526769504823
"MEMORY_COPY","MEMORY_COPY_HOST_TO_DEVICE",0,"Agent 3","Agent 4",124,765526769665625,765526770986920
"MEMORY_COPY","MEMORY_COPY_HOST_TO_DEVICE",0,"Agent 3","Agent 4",124,765526771146922,765526772468216
"MEMORY_COPY","MEMORY_COPY_HOST_TO_DEVICE",0,"Agent 3","Agent 4",124,765526772538777,765526772773660
"MEMORY_COPY","MEMORY_COPY_DEVICE_TO_HOST",0,"Agent 4","Agent 3",593,765527304028237,765527305368252
"MEMORY_COPY","MEMORY_COPY_DEVICE_TO_HOST",0,"Agent 4","Agent 3",593,765527305395292,765527306731627
"MEMORY_COPY","MEMORY_COPY_DEVICE_TO_HOST",0,"Agent 4","Agent 3",593,765527306748267,765527308084602
"MEMORY_COPY","MEMORY_COPY_DEVICE_TO_HOST",0,"Agent 4","Agent 3",593,765527308100922,765527309437257
"MEMORY_COPY","MEMORY_COPY_DEVICE_TO_HOST",0,"Agent 4","Agent 3",593,765527309452458,765527310788793
